mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	diminuendo_line	crescendo_hairpin	crescendo_line
44	43	337/2	337/2	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	1227	Weg												
44	43	170	170	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1228	ent-												
44	43	341/2	341/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1229	-lang												
44	43	343/2	343/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1230	und												
44	43	1013/6	1013/6	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	1231													
44	43	1015/6	1015/6	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	1232													
44	43	339/2	339/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12	1/8	2/3	1233													
44	43	1019/6	1019/6	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12	1/8	2/3	1234													
44	43	1021/6	1021/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12	1/8	2/3	1235													
44	43	341/2	341/2	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12	1/8	2/3	1236													
44	43	1025/6	1025/6	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	1237													
44	43	1027/6	1027/6	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	1238													
44	43	343/2	343/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12	1/8	2/3	1239													
44	43	1031/6	1031/6	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12	1/8	2/3	1240													
44	43	1033/6	1033/6	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12	1/8	2/3	1241													
44	43	337/2	337/2	0.3333333333333333	0	0	Chord	4/4	3	1	1/12	1/8	2/3	1242													
44	43	1013/6	1013/6	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12	1/8	2/3	1243													
44	43	1015/6	1015/6	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12	1/8	2/3	1244													
44	43	339/2	339/2	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12	1/8	2/3	1245													
44	43	1019/6	1019/6	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	1246													
44	43	1021/6	1021/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	1247													
44	43	341/2	341/2	0.3333333333333333	1/2	1/2	Chord	4/4	3	1	1/12	1/8	2/3	1248													
44	43	1025/6	1025/6	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12	1/8	2/3	1249													
44	43	1027/6	1027/6	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12	1/8	2/3	1250													
44	43	343/2	343/2	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12	1/8	2/3	1251													
44	43	1031/6	1031/6	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	1252													
44	43	1033/6	1033/6	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	1253													
44	43	337/2	337/2	4.0	0	0	Chord	4/4	3	2	1	1	1	1254													
45	44	345/2	345/2	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	1255	hör-												
45	44	174	174	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1256	-te												
45	44	349/2	349/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1257	auch												
45	44	351/2	351/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1258	den												
45	44	1037/6	1037/6	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	1259													
45	44	1039/6	1039/6	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	1260													
45	44	347/2	347/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12	1/8	2/3	1261													
45	44	1043/6	1043/6	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12	1/8	2/3	1262													
45	44	1045/6	1045/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12	1/8	2/3	1263													
45	44	349/2	349/2	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12	1/8	2/3	1264													
45	44	1049/6	1049/6	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	1265													
45	44	1051/6	1051/6	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	1266													
45	44	351/2	351/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12	1/8	2/3	1267													
45	44	1055/6	1055/6	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12	1/8	2/3	1268													
45	44	1057/6	1057/6	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12	1/8	2/3	1269													
45	44	345/2	345/2	0.3333333333333333	0	0	Chord	4/4	3	1	1/12	1/8	2/3	1270													
45	44	1037/6	1037/6	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12	1/8	2/3	1271													
45	44	1039/6	1039/6	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12	1/8	2/3	1272													
45	44	347/2	347/2	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12	1/8	2/3	1273													
45	44	1043/6	1043/6	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	1274													
45	44	1045/6	1045/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	1275													
45	44	349/2	349/2	0.3333333333333333	1/2	1/2	Chord	4/4	3	1	1/12	1/8	2/3	1276													
45	44	1049/6	1049/6	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12	1/8	2/3	1277													
45	44	1051/6	1051/6	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12	1/8	2/3	1278													
45	44	351/2	351/2	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12	1/8	2/3	1279													
45	44	1055/6	1055/6	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	1280													
45	44	1057/6	1057/6	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	1281													
45	44	345/2	345/2	4.0	0	0	Chord	4/4	3	2	1	1	1	1282													
46	45	353/2	353/2	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	1283	Schall.												
46	45	359/2	359/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1284	Ach!												
46	45	1061/6	1061/6	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	1285													
46	45	1063/6	1063/6	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	1286													
46	45	355/2	355/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12	1/8	2/3	1287													
46	45	1067/6	1067/6	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12	1/8	2/3	1288													
46	45	1069/6	1069/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12	1/8	2/3	1289													
46	45	357/2	357/2	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12	1/8	2/3	1290													
46	45	1073/6	1073/6	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	1291													
46	45	1075/6	1075/6	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	1292													
46	45	359/2	359/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12	1/8	2/3	1293													
46	45	1079/6	1079/6	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12	1/8	2/3	1294													
46	45	1081/6	1081/6	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12	1/8	2/3	1295													
46	45	353/2	353/2	0.3333333333333333	0	0	Chord	4/4	3	1	1/12	1/8	2/3	1296													
46	45	1061/6	1061/6	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12	1/8	2/3	1297													
46	45	1063/6	1063/6	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12	1/8	2/3	1298													
46	45	355/2	355/2	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12	1/8	2/3	1299													
46	45	1067/6	1067/6	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	1300													
46	45	1069/6	1069/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	1301													
46	45	357/2	357/2	0.3333333333333333	1/2	1/2	Chord	4/4	3	1	1/12	1/8	2/3	1302													
46	45	1073/6	1073/6	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12	1/8	2/3	1303													
46	45	1075/6	1075/6	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12	1/8	2/3	1304													
46	45	359/2	359/2	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12	1/8	2/3	1305													
46	45	1079/6	1079/6	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	1306													
46	45	1081/6	1081/6	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	1307													
46	45	353/2	353/2	4.0	0	0	Chord	4/4	3	2	1	1	1	1308													
47	46	361/2	361/2	0.0	0	0	Tempo	4/4	1	1	0							ritardando	81.0			1.0					
47	46	361/2	361/2	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	1309	was												
47	46	182	182	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1310	seit												
47	46	365/2	365/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	1311	je-												
47	46	183	183	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	1312	-ner												
47	46	367/2	367/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1313	Stund'												
47	46	184	184	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1314	ich												
47	46	361/2	361/2	0.0	0	0	StaffText	4/4	2	1	0						<i>ritardando      -      -      -      -      -      -      -</i>										
47	46	1085/6	1085/6	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	1315													
47	46	1087/6	1087/6	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	1316													
47	46	363/2	363/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12	1/8	2/3	1317													
47	46	1091/6	1091/6	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12	1/8	2/3	1318													
47	46	1093/6	1093/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12	1/8	2/3	1319													
47	46	365/2	365/2	0.0	1/2	1/2	Spanner	4/4	2	1	0															4	
47	46	365/2	365/2	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12	1/8	2/3	1320												4	
47	46	1097/6	1097/6	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	1321												4	
47	46	1099/6	1099/6	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	1322												4	
47	46	367/2	367/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12	1/8	2/3	1323												4	
47	46	1103/6	1103/6	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12	1/8	2/3	1324												4	
47	46	1105/6	1105/6	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12	1/8	2/3	1325												4	
47	46	361/2	361/2	0.3333333333333333	0	0	Chord	4/4	3	1	1/12	1/8	2/3	1326													
47	46	1085/6	1085/6	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12	1/8	2/3	1327													
47	46	1087/6	1087/6	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12	1/8	2/3	1328													
47	46	363/2	363/2	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12	1/8	2/3	1329													
47	46	1091/6	1091/6	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	1330													
47	46	1093/6	1093/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	1331													
47	46	365/2	365/2	0.3333333333333333	1/2	1/2	Chord	4/4	3	1	1/12	1/8	2/3	1332													
47	46	1097/6	1097/6	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12	1/8	2/3	1333													
47	46	1099/6	1099/6	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12	1/8	2/3	1334													
47	46	367/2	367/2	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12	1/8	2/3	1335													
47	46	1103/6	1103/6	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	1336													
47	46	1105/6	1105/6	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	1337													
48	47	369/2	369/2	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	1338	sang,												
48	47	375/2	375/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1339	war												
48	47	369/2	369/2	0.0	0	0	Spanner	4/4	2	1	0																
48	47	369/2	369/2	0.0	0	0	Spanner	4/4	2	1	0													7			
48	47	1109/6	1109/6	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	1340										7			
48	47	1111/6	1111/6	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	1341										7			
48	47	371/2	371/2	0.0	1/4	1/4	Spanner	4/4	2	1	0																
48	47	371/2	371/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12	1/8	2/3	1342													
48	47	1115/6	1115/6	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12	1/8	2/3	1343													
48	47	1117/6	1117/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12	1/8	2/3	1344													
48	47	373/2	373/2	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12	1/8	2/3	1345													
48	47	1121/6	1121/6	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	1346													
48	47	1123/6	1123/6	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	1347													
48	47	375/2	375/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1348													
48	47	375/2	375/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	2	1/12	1/8	2/3	1349													
48	47	1127/6	1127/6	0.3333333333333333	5/6	5/6	Chord	4/4	2	2	1/12	1/8	2/3	1350													
48	47	1129/6	1129/6	0.3333333333333333	11/12	11/12	Chord	4/4	2	2	1/12	1/8	2/3	1351													
48	47	369/2	369/2	0.3333333333333333	0	0	Chord	4/4	3	1	1/12	1/8	2/3	1352													
48	47	1109/6	1109/6	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12	1/8	2/3	1353													
48	47	1111/6	1111/6	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12	1/8	2/3	1354													
48	47	371/2	371/2	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12	1/8	2/3	1355													
48	47	1115/6	1115/6	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	1356													
48	47	1117/6	1117/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	1357													
48	47	373/2	373/2	0.3333333333333333	1/2	1/2	Chord	4/4	3	1	1/12	1/8	2/3	1358													
48	47	1121/6	1121/6	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12	1/8	2/3	1359													
48	47	1123/6	1123/6	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12	1/8	2/3	1360													
48	47	375/2	375/2	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12	1/8	2/3	1361													
48	47	1127/6	1127/6	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	1362													
48	47	1129/6	1129/6	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	1363													
48	47	1117/6	1117/6	0.0	5/12	5/12	StaffText	4/4	3	2	0						<i>poco             -       -       -       a     -           -         poco</i>										
48	47	375/2	375/2	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	1364													
49	48	377/2	377/2	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	1365	nur												
49	48	190	190	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1366	sein												
49	48	381/2	381/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1367	Wie-												
49	48	383/2	383/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1368	-der-												
49	48	377/2	377/2	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1369													
49	48	381/2	381/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1370													
49	48	383/2	383/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1371													
49	48	377/2	377/2	0.3333333333333333	0	0	Chord	4/4	2	2	1/12	1/8	2/3	1372													
49	48	1133/6	1133/6	0.3333333333333333	1/12	1/12	Chord	4/4	2	2	1/12	1/8	2/3	1373													
49	48	1135/6	1135/6	0.3333333333333333	1/6	1/6	Chord	4/4	2	2	1/12	1/8	2/3	1374													
49	48	379/2	379/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	2	1/12	1/8	2/3	1375													
49	48	1139/6	1139/6	0.3333333333333333	1/3	1/3	Chord	4/4	2	2	1/12	1/8	2/3	1376													
49	48	1141/6	1141/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	2	1/12	1/8	2/3	1377													
49	48	381/2	381/2	0.3333333333333333	1/2	1/2	Chord	4/4	2	2	1/12	1/8	2/3	1378													
49	48	1145/6	1145/6	0.3333333333333333	7/12	7/12	Chord	4/4	2	2	1/12	1/8	2/3	1379													
49	48	1147/6	1147/6	0.3333333333333333	2/3	2/3	Chord	4/4	2	2	1/12	1/8	2/3	1380													
49	48	383/2	383/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	2	1/12	1/8	2/3	1381													
49	48	1151/6	1151/6	0.3333333333333333	5/6	5/6	Chord	4/4	2	2	1/12	1/8	2/3	1382													
49	48	1153/6	1153/6	0.3333333333333333	11/12	11/12	Chord	4/4	2	2	1/12	1/8	2/3	1383													
49	48	377/2	377/2	1.0	0	0	Chord	4/4	2	3	1/4	1/4	1	1384													
49	48	379/2	379/2	0.6666666666666666	1/4	1/4	Chord	4/4	2	3	1/6	1/4	2/3	1385									16				
49	48	1141/6	1141/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	3	1/12	1/8	2/3	1386													
49	48	377/2	377/2	0.3333333333333333	0	0	Chord	4/4	3	1	1/12	1/8	2/3	1387													
49	48	1133/6	1133/6	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12	1/8	2/3	1388													
49	48	1135/6	1135/6	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12	1/8	2/3	1389													
49	48	379/2	379/2	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12	1/8	2/3	1390													
49	48	1139/6	1139/6	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	1391													
49	48	1141/6	1141/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	1392													
49	48	381/2	381/2	0.3333333333333333	1/2	1/2	Chord	4/4	3	1	1/12	1/8	2/3	1393													
49	48	1145/6	1145/6	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12	1/8	2/3	1394													
49	48	1147/6	1147/6	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12	1/8	2/3	1395													
49	48	383/2	383/2	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12	1/8	2/3	1396													
49	48	1151/6	1151/6	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	1397													
49	48	1153/6	1153/6	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	1398													
49	48	377/2	377/2	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	1399													
49	48	379/2	379/2	0.6666666666666666	1/4	1/4	Chord	4/4	3	2	1/6	1/4	2/3	1400									17				
49	48	1141/6	1141/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	2	1/12	1/8	2/3	1401													
49	48	381/2	381/2	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	1402													
49	48	383/2	383/2	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	1403													
50	49	385/2	385/2	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	1404	-hall,												
50	49	391/2	391/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1405	war												
50	49	385/2	385/2	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	1406													
50	49	391/2	391/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1407													
50	49	385/2	385/2	0.3333333333333333	0	0	Chord	4/4	2	2	1/12	1/8	2/3	1408													
50	49	1157/6	1157/6	0.3333333333333333	1/12	1/12	Chord	4/4	2	2	1/12	1/8	2/3	1409													
50	49	1159/6	1159/6	0.3333333333333333	1/6	1/6	Chord	4/4	2	2	1/12	1/8	2/3	1410													
50	49	387/2	387/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	2	1/12	1/8	2/3	1411													
50	49	1163/6	1163/6	0.3333333333333333	1/3	1/3	Chord	4/4	2	2	1/12	1/8	2/3	1412													
50	49	1165/6	1165/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	2	1/12	1/8	2/3	1413													
50	49	389/2	389/2	0.3333333333333333	1/2	1/2	Chord	4/4	2	2	1/12	1/8	2/3	1414													
50	49	1169/6	1169/6	0.3333333333333333	7/12	7/12	Chord	4/4	2	2	1/12	1/8	2/3	1415													
50	49	1171/6	1171/6	0.3333333333333333	2/3	2/3	Chord	4/4	2	2	1/12	1/8	2/3	1416													
50	49	391/2	391/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	2	1/12	1/8	2/3	1417													
50	49	1175/6	1175/6	0.3333333333333333	5/6	5/6	Chord	4/4	2	2	1/12	1/8	2/3	1418													
50	49	1177/6	1177/6	0.3333333333333333	11/12	11/12	Chord	4/4	2	2	1/12	1/8	2/3	1419													
50	49	385/2	385/2	0.3333333333333333	0	0	Chord	4/4	3	1	1/12	1/8	2/3	1420													
50	49	1157/6	1157/6	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12	1/8	2/3	1421													
50	49	1159/6	1159/6	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12	1/8	2/3	1422													
50	49	387/2	387/2	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12	1/8	2/3	1423													
50	49	1163/6	1163/6	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	1424													
50	49	1165/6	1165/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	1425													
50	49	389/2	389/2	0.3333333333333333	1/2	1/2	Chord	4/4	3	1	1/12	1/8	2/3	1426													
50	49	1169/6	1169/6	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12	1/8	2/3	1427													
50	49	1171/6	1171/6	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12	1/8	2/3	1428													
50	49	391/2	391/2	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12	1/8	2/3	1429													
50	49	1175/6	1175/6	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	1430													
50	49	1177/6	1177/6	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	1431													
50	49	385/2	385/2	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	1432													
50	49	391/2	391/2	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	1433													
51	50	393/2	393/2	0.0	0	0	Tempo	4/4	1	1	0							ritard.	73.0			1.0					
51	50	393/2	393/2	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1434	nur								18				
51	50	395/2	395/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1435													
51	50	198	198	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1436	sein												
51	50	397/2	397/2	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	1437	Wie-												
51	50	200	200	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1438	-der-												
51	50	393/2	393/2	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1439													
51	50	397/2	397/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1440													
51	50	399/2	399/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1441													
51	50	393/2	393/2	0.3333333333333333	0	0	Chord	4/4	2	2	1/12	1/8	2/3	1442													
51	50	1181/6	1181/6	0.3333333333333333	1/12	1/12	Chord	4/4	2	2	1/12	1/8	2/3	1443													
51	50	1183/6	1183/6	0.3333333333333333	1/6	1/6	Chord	4/4	2	2	1/12	1/8	2/3	1444													
51	50	395/2	395/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	2	1/12	1/8	2/3	1445													
51	50	1187/6	1187/6	0.3333333333333333	1/3	1/3	Chord	4/4	2	2	1/12	1/8	2/3	1446													
51	50	1189/6	1189/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	2	1/12	1/8	2/3	1447													
51	50	395/2	395/2	0.6666666666666666	1/4	1/4	Chord	4/4	2	3	1/6	1/4	2/3	1448									19				
51	50	1189/6	1189/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	3	1/12	1/8	2/3	1449													
51	50	393/2	393/2	0.3333333333333333	0	0	Chord	4/4	3	1	1/12	1/8	2/3	1450													
51	50	1181/6	1181/6	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12	1/8	2/3	1451													
51	50	1183/6	1183/6	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12	1/8	2/3	1452													
51	50	1187/6	1187/6	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	1453													
51	50	1189/6	1189/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	1454													
51	50	397/2	397/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1455													
51	50	1199/6	1199/6	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	1456													
51	50	1201/6	1201/6	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	1457													
51	50	393/2	393/2	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	1458													
51	50	395/2	395/2	0.6666666666666666	1/4	1/4	Chord	4/4	3	2	1/6	1/4	2/3	1459									20				
51	50	1189/6	1189/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	2	1/12	1/8	2/3	1460													
51	50	397/2	397/2	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	1461													
52	51	401/2	401/2	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	1462	-hall.												
52	51	401/2	401/2	0.0	0	0	Dynamic	4/4	2	1	0					p											
52	51	401/2	401/2	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1463													
52	51	405/2	405/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1464													
