mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	3	2	1/8	1/8	1	266												
18	18	51	51	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	267	Lä-											
18	18	105/2	105/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	268	-cheln									11		
18	18	211/4	211/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	269												
18	18	53	53	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	270	wun-											
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	271	-der-											
18	18	51	51	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	272												
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	273												
18	18	52	52	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	274												
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	275												
18	18	53	53	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	276												
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	277												
18	18	51	51	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	278												
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	279												
18	18	52	52	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	280												
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	281												
18	18	53	53	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	282												
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	283												
19	19	54	54	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	284	-bar											
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	285	und											
19	19	54	54	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	286												
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	287												
19	19	55	55	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	288												
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	289												
19	19	56	56	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	290												
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	291												
19	19	54	54	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	292												
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	293												
19	19	55	55	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	294												
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	295												
19	19	56	56	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	296												
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	297												
20	20	57	57	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	298	wie											
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	299	von											
20	20	59	59	0.0	1/2	1/2	Spanner	3/4	1	1	0															3
20	20	59	59	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	300	Weh-											3
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	301	-muths-											3
20	20	57	57	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	302												
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	303												
20	20	59	59	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	304												
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	305												
20	20	57	57	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	306												
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	307												
20	20	58	58	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	308												
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	309												
20	20	59	59	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	310												
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	311												
20	20	57	57	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	312												
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	313												
20	20	58	58	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	314												
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	315												
20	20	59	59	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	316												
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	317												
21	21	60	60	0.0	0	0	Spanner	3/4	1	1	0															
21	21	60	60	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	318	-thrä-											
21	21	61	61	0.0	1/4	1/4	Spanner	3/4	1	1	0														6	
21	21	61	61	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	319	-nen										6	
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	320	er-										6	
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	321												
21	21	61	61	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	322												
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	323												
21	21	60	60	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	324												
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	325												
21	21	61	61	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	326												
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	327												
21	21	62	62	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	328												
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	329												
21	21	60	60	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	330												
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	331												
21	21	61	61	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	332												
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	333												
21	21	62	62	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	334												
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	335												
22	22	63	63	0.0	0	0	Spanner	3/4	1	1	0															
22	22	63	63	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	336	-glänz-											
22	22	64	64	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	337	-te											
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	338	ihr											
22	22	65	65	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	339	Au-											
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	340	-gen-											
22	22	63	63	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	341												
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	342												
22	22	65	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	343												
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	344												
22	22	63	63	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	345												
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	346												
22	22	64	64	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	347												
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	348												
22	22	65	65	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	349												
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	350												
22	22	63	63	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	351												
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	352												
22	22	64	64	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	353												
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	354												
22	22	65	65	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	355												
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	356												
23	23	66	66	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	357	-paar.									12		
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	358	Auch											
23	23	66	66	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	359												
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	360												
23	23	66	66	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	361												
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	362												
23	23	67	67	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	363												
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	364												
23	23	68	68	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	365												
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	366												
23	23	66	66	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	367												
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	368												
23	23	67	67	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	369												
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	370												
23	23	68	68	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	371												
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	372												
24	24	69	69	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	373	mei-											
24	24	141/2	141/2	0.0	3/8	3/8	Spanner	3/4	1	1	0															4
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	374	-ne											4
24	24	71	71	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	375	Thrä-											4
24	24	143/2	143/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	376	-nen											4
24	24	69	69	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	377												
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	378												
24	24	70	70	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	379												
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	380												
24	24	71	71	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	381												
24	24	143/2	143/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	382												
24	24	69	69	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	383												
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	384												
24	24	70	70	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	385												
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	386												
24	24	71	71	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	387												
24	24	143/2	143/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	388												
25	25	72	72	0.0	0	0	Spanner	3/4	1	1	0															
25	25	72	72	0.0	0	0	Spanner	3/4	1	1	0														7	
25	25	72	72	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	389	flos-										7	
25	25	73	73	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	390	-sen										7	
25	25	74	74	0.0	1/2	1/2	Spanner	3/4	1	1	0															
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	391	mir											
25	25	72	72	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	392												
25	25	145/2	145/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	393												
25	25	73	73	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	394												
25	25	147/2	147/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	395												
25	25	74	74	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	396												
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	397												
25	25	72	72	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	398												
25	25	145/2	145/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	399												
25	25	73	73	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	400												
25	25	147/2	147/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	401												
25	25	74	74	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	402												
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	403												
26	26	75	75	0.0	0	0	Spanner	3/4	1	1	0															5
26	26	75	75	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	404	von											5
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	405	den											5
26	26	77	77	0.0	1/2	1/2	Spanner	3/4	1	1	0															
26	26	77	77	0.0	1/2	1/2	Spanner	3/4	1	1	0														8	
26	26	77	77	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	406	Wan-										8	
26	26	155/2	155/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	407	-gen										8	
26	26	311/4	311/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	408	her-										8	
26	26	75	75	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	409												
26	26	151/2	151/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	410												
26	26	76	76	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	411												
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	412												
26	26	77	77	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	413												
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	414												
26	26	75	75	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	415												
26	26	151/2	151/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	416												
26	26	76	76	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	417												
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	418												
26	26	77	77	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	419												
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	420												
27	27	78	78	0.0	0	0	Spanner	3/4	1	1	0															
27	27	78	78	0.0	0	0	Spanner	3/4	1	1	0															6
27	27	78	78	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	421	-ab,									13		6
27	27	80	80	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	422	und											6
27	27	78	78	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	423												
27	27	157/2	157/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	424												
27	27	79	79	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	425												
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	426												
27	27	80	80	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	427												
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	428												
27	27	78	78	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	429												
27	27	157/2	157/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	430												
27	27	79	79	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	431												
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	432												
27	27	80	80	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	433												
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	434												
28	28	81	81	0.0	0	0	Spanner	3/4	1	1	0															
28	28	81	81	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	435	ach,											
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	436	ich											
28	28	83	83	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	437	kanns											
28	28	167/2	167/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	438	nicht											
28	28	81	81	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	439												
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	440												
28	28	83	83	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	441												
28	28	167/2	167/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	442												
28	28	81	81	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	443												
28	28	163/2	163/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	444												
28	28	82	82	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	445												
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	446												
28	28	83	83	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	447												
28	28	167/2	167/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	448												
28	28	81	81	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	449												
28	28	163/2	163/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	450												
28	28	82	82	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	451												
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	452												
28	28	83	83	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	453												
28	28	167/2	167/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	454												
29	29	84	84	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	455	glau-											
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	456												
29	29	85	85	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	457	-ben,											
29	29	86	86	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	458	dass											
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	459	ich											
29	29	84	84	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	460												
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	461												
29	29	85	85	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	462												
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	463												
29	29	86	86	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	464												
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	465												
29	29	84	84	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	466												
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	467												
29	29	85	85	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	468												
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	469												
29	29	86	86	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	470												
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	471												
30	30	87	87	0.0	0	0	StaffText	3/4	1	1	0							rit.								
30	30	87	87	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	472	Dich											
30	30	177/2	177/2	0.0	3/8	3/8	Spanner	3/4	1	1	0														9	
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	473	ver-										9	
30	30	89	89	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	474	-lo-										9	
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	475	-ren										9	
30	30	87	87	0.0	0	0	StaffText	3/4	2	1	0							rit.								
30	30	87	87	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	476												
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	477												
30	30	89	89	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	478												
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	479												
30	30	87	87	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	480												
30	30	175/2	175/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	481												
30	30	88	88	0.0	1/4	1/4	Spanner	3/4	2	2	0														10	
30	30	88	88	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	482											10	
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	483											10	
30	30	89	89	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	484											10	
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	485											10	
30	30	87	87	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	486												
30	30	175/2	175/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	487												
30	30	88	88	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	488												
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	489												
30	30	89	89	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	490												
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	491												
31	31	90	90	0.0	0	0	Spanner	3/4	1	1	0															
31	31	90	90	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	492	hab!											
31	31	90	90	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	493												
31	31	181/2	181/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	494										14		
31	31	91	91	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	495										14		
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	496										14		
31	31	92	92	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	497										14		
31	31	185/2	185/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	498										14		
31	31	90	90	0.0	0	0	Spanner	3/4	2	2	0															
31	31	90	90	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	499												
31	31	181/2	181/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	500												
31	31	91	91	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	501												
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	502												
31	31	92	92	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	503												
31	31	185/2	185/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	504												
32	32	93	93	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	505										14		
32	32	94	94	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	506												
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	507										15		
32	32	93	93	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	508												
32	32	187/2	187/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	509												
32	32	94	94	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	510												
32	32	189/2	189/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	511												
32	32	95	95	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	512												
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	513												
32	32	93	93	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	514												
32	32	187/2	187/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	515												
32	32	94	94	1.5	1/4	1/4	Chord	3/4	3	1	3/8	1/4	3/2	516												
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	517												
32	32	94	94	0.5	1/4	1/4	Chord	3/4	3	2	1/8	1/8	1	518												
32	32	189/2	189/2	0.5	3/8	3/8	Chord	3/4	3	2	1/8	1/8	1	519												
32	32	95	95	0.5	1/2	1/2	Chord	3/4	3	2	1/8	1/8	1	520												
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	3	2	1/8	1/8	1	521												
33	33	96	96	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	522										15		
33	33	195/2	195/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	523										15		
33	33	391/4	391/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	524										15		
33	33	98	98	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	525										15		
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	526												
33	33	96	96	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	527												
33	33	193/2	193/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	528												
33	33	97	97	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	529												
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	530												
33	33	98	98	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	531												
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	532												
33	33	96	96	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	533												
33	33	193/2	193/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	534												
33	33	97	97	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	535												
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	536												
33	33	98	98	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	537												
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	538												
34	34	99	99	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	539										16		
34	34	199/2	199/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	540										16		
34	34	100	100	0.2	1/4	1/4	Chord	3/4	2	1	1/20	1/16	4/5	541										16, 17		
34	34	501/5	501/5	0.2	3/10	3/10	Chord	3/4	2	1	1/20	1/16	4/5	542										16, 17		
34	34	502/5	502/5	0.2	7/20	7/20	Chord	3/4	2	1	1/20	1/16	4/5	543										16, 17		
