mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
18	18	107/2	107/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	250
18	18	107/2	107/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	250
18	18	107/2	107/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	72	C5	5	250
19	19	54	54	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-3	39	Eb2	2	269
19	19	54	54	1.0	0	0	3/4	2	1	1/4		1/4	1	1	-2	70	Bb4	4	258
19	19	163/3	163/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	270
19	19	163/3	163/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		1	55	G3	3	270
19	19	163/3	163/3	0.3333333333333333	1/12	1/12	3/4	2	2	1/12		1/8	2/3		-5	61	Db4	4	263
19	19	163/3	163/3	0.3333333333333333	1/12	1/12	3/4	2	2	1/12		1/8	2/3		-3	63	Eb4	4	263
19	19	164/3	164/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	271
19	19	164/3	164/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		1	55	G3	3	271
19	19	164/3	164/3	0.3333333333333333	1/6	1/6	3/4	2	2	1/12		1/8	2/3		-5	61	Db4	4	264
19	19	164/3	164/3	0.3333333333333333	1/6	1/6	3/4	2	2	1/12		1/8	2/3		-3	63	Eb4	4	264
19	19	55	55	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	272
19	19	55	55	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		1	55	G3	3	272
19	19	55	55	0.5	1/4	1/4	3/4	2	2	1/8		1/8	1		-5	61	Db4	4	265
19	19	55	55	0.5	1/4	1/4	3/4	2	2	1/8		1/8	1		-3	63	Eb4	4	265
19	19	55	55	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1	-1	-2	70	Bb4	4	259
19	19	111/2	111/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	273
19	19	111/2	111/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	273
19	19	111/2	111/2	0.5	3/8	3/8	3/4	2	2	1/8		1/8	1		-5	61	Db4	4	266
19	19	111/2	111/2	0.5	3/8	3/8	3/4	2	2	1/8		1/8	1		-3	63	Eb4	4	266
19	19	111/2	111/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		1	67	G4	4	260
19	19	56	56	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	274
19	19	56	56	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	274
19	19	56	56	0.5	1/2	1/2	3/4	2	2	1/8		1/8	1		-5	61	Db4	4	267
19	19	56	56	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65	F4	4	261
19	19	113/2	113/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	275
19	19	113/2	113/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	275
19	19	113/2	113/2	0.5	5/8	5/8	3/4	2	2	1/8		1/8	1		-5	61	Db4	4	268
19	19	113/2	113/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	262
20	20	57	57	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-3	39	Eb2	2	287
20	20	57	57	1.0	0	0	3/4	2	1	1/4		1/4	1	1	1	67	G4	4	276
20	20	172/3	172/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	288
20	20	172/3	172/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-2	58	Bb3	3	288
20	20	172/3	172/3	0.3333333333333333	1/12	1/12	3/4	2	2	1/12		1/8	2/3		-5	61	Db4	4	281
20	20	172/3	172/3	0.3333333333333333	1/12	1/12	3/4	2	2	1/12		1/8	2/3		-3	63	Eb4	4	281
20	20	173/3	173/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	289
20	20	173/3	173/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-2	58	Bb3	3	289
20	20	173/3	173/3	0.3333333333333333	1/6	1/6	3/4	2	2	1/12		1/8	2/3		-5	61	Db4	4	282
20	20	173/3	173/3	0.3333333333333333	1/6	1/6	3/4	2	2	1/12		1/8	2/3		-3	63	Eb4	4	282
20	20	58	58	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	290
20	20	58	58	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	290
20	20	58	58	0.5	1/4	1/4	3/4	2	2	1/8		1/8	1		-5	61	Db4	4	283
20	20	58	58	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	277
20	20	58	58	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1	-1	1	67	G4	4	277
20	20	117/2	117/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	291
20	20	117/2	117/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	291
20	20	117/2	117/2	0.5	3/8	3/8	3/4	2	2	1/8		1/8	1		-5	61	Db4	4	284
20	20	117/2	117/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65	F4	4	278
20	20	59	59	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	292
20	20	59	59	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		1	55	G3	3	292
20	20	59	59	0.5	1/2	1/2	3/4	2	2	1/8		1/8	1		-5	61	Db4	4	285
20	20	59	59	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	279
20	20	119/2	119/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	293
20	20	119/2	119/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	293
20	20	119/2	119/2	0.5	5/8	5/8	3/4	2	2	1/8		1/8	1		-5	61	Db4	4	286
20	20	119/2	119/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65	F4	4	280
21	21	60	60	0.5	0	0	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	299
21	21	60	60	0.5	0	0	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	299
21	21	60	60	0.5	0	0	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	295
21	21	60	60	0.5	0	0	3/4	2	1	1/8		1/8	1		1	67	G4	4	295
21	21	121/2	121/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	300
21	21	121/2	121/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	300
21	21	121/2	121/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	296
21	21	121/2	121/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	296
21	21	61	61	1.0	1/4	1/4	3/4	3	1	1/4		1/4	1		-3	51	Eb3	3	301
21	21	61	61	1.0	1/4	1/4	3/4	3	1	1/4		1/4	1		-3	63	Eb4	4	301
21	21	61	61	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67	G4	4	297
21	21	61	61	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	C5	5	297
21	21	62	62	1.0	1/2	1/2	3/4	3	1	1/4		1/4	1		-3	51	Eb3	3	302
21	21	62	62	1.0	1/2	1/2	3/4	3	1	1/4		1/4	1		-5	61	Db4	4	302
21	21	62	62	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67	G4	4	298
21	21	62	62	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	70	Bb4	4	298
21	21	125/2	125/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-3	63	Eb4	4	294
22	22	63	63	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-4	44	Ab2	2	313
22	22	63	63	1.5	0	0	3/4	1	1	3/8		1/4	3/2		0	72	C5	5	303
22	22	190/3	190/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	314
22	22	190/3	190/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		0	60	C4	4	314
22	22	190/3	190/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	307
22	22	190/3	190/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		0	72	C5	5	307
22	22	191/3	191/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	315
22	22	191/3	191/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		0	60	C4	4	315
22	22	191/3	191/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	308
22	22	191/3	191/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		0	72	C5	5	308
22	22	64	64	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	316
22	22	64	64	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		0	60	C4	4	316
22	22	64	64	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	309
22	22	64	64	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		0	72	C5	5	309
22	22	129/2	129/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	317
22	22	129/2	129/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	317
22	22	129/2	129/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	310
22	22	129/2	129/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	304
22	22	129/2	129/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		0	72	C5	5	310
22	22	65	65	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		1	55	G3	3	318
22	22	65	65	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	318
22	22	65	65	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	311
22	22	65	65	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	305
22	22	65	65	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	311
22	22	131/2	131/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	319
22	22	131/2	131/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	319
22	22	131/2	131/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	312
22	22	131/2	131/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	306
22	22	131/2	131/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	72	C5	5	312
23	23	66	66	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-4	44	Ab2	2	328
23	23	66	66	2.0	0	0	3/4	1	1	1/2		1/2	1		0	72	C5	5	320
23	23	199/3	199/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	329
23	23	199/3	199/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-9	57	Bbb3	3	329
23	23	199/3	199/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	322
23	23	199/3	199/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		6	66	F#4	4	322
23	23	199/3	199/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		0	72	C5	5	322
23	23	200/3	200/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	330
23	23	200/3	200/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-9	57	Bbb3	3	330
23	23	200/3	200/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	323
23	23	200/3	200/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		6	66	F#4	4	323
23	23	200/3	200/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		0	72	C5	5	323
23	23	67	67	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	331
23	23	67	67	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-9	57	Bbb3	3	331
23	23	67	67	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	324
23	23	67	67	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		6	66	F#4	4	324
23	23	67	67	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		0	72	C5	5	324
23	23	135/2	135/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	332
23	23	135/2	135/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-9	57	Bbb3	3	332
23	23	135/2	135/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	325
23	23	135/2	135/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		6	66	F#4	4	325
23	23	135/2	135/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		0	72	C5	5	325
23	23	68	68	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	333
23	23	68	68	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	333
23	23	68	68	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	326
23	23	68	68	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		1	67	G4	4	326
23	23	68	68	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	326
23	23	68	68	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-5	73	Db5	5	321
23	23	137/2	137/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	334
23	23	137/2	137/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	334
23	23	137/2	137/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	327
23	23	137/2	137/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	67	G4	4	327
23	23	137/2	137/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	327
24	24	69	69	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-4	44	Ab2	2	346
24	24	69	69	1.0	0	0	3/4	1	1	1/4		1/4	1		2	74	D5	5	335
24	24	208/3	208/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	347
24	24	208/3	208/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		5	59	B3	3	347
24	24	208/3	208/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-1	65	F4	4	340
24	24	208/3	208/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	340
24	24	208/3	208/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		2	74	D5	5	340
24	24	209/3	209/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	348
24	24	209/3	209/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		5	59	B3	3	348
24	24	209/3	209/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-1	65	F4	4	341
24	24	209/3	209/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	341
24	24	209/3	209/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		2	74	D5	5	341
24	24	70	70	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	349
24	24	70	70	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		5	59	B3	3	349
24	24	70	70	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65	F4	4	342
24	24	70	70	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	342
24	24	70	70	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	D5	5	336
24	24	70	70	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		2	74	D5	5	342
24	24	141/2	141/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	350
24	24	141/2	141/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	343
24	24	141/2	141/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	343
24	24	141/2	141/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	337
24	24	141/2	141/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	343
24	24	71	71	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	351
24	24	71	71	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	344
24	24	71	71	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-1	65	F4	4	351
24	24	71	71	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	77	F5	5	338
24	24	71	71	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	77	F5	5	344
24	24	143/2	143/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	352
24	24	143/2	143/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	345
24	24	143/2	143/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-3	63	Eb4	4	352
24	24	143/2	143/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	339
24	24	143/2	143/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	345
25	25	72	72	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-3	39	Eb2	2	361
25	25	72	72	2.0	0	0	3/4	1	1	1/2		1/2	1		-2	70	Bb4	4	353
25	25	217/3	217/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	362
25	25	217/3	217/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-2	58	Bb3	3	362
25	25	217/3	217/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	355
25	25	217/3	217/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		1	67	G4	4	355
25	25	217/3	217/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-2	70	Bb4	4	355
25	25	218/3	218/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	363
25	25	218/3	218/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-2	58	Bb3	3	363
25	25	218/3	218/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	356
25	25	218/3	218/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		1	67	G4	4	356
25	25	218/3	218/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-2	70	Bb4	4	356
25	25	73	73	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	364
25	25	73	73	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	364
25	25	73	73	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	357
25	25	73	73	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		1	67	G4	4	357
25	25	73	73	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	357
25	25	147/2	147/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	365
25	25	147/2	147/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	365
25	25	147/2	147/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	358
25	25	147/2	147/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		1	67	G4	4	358
25	25	147/2	147/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	358
25	25	74	74	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	366
25	25	74	74	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	366
25	25	74	74	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	359
25	25	74	74	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		1	67	G4	4	359
25	25	74	74	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	359
25	25	149/2	149/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	367
25	25	149/2	149/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	367
25	25	149/2	149/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	360
25	25	149/2	149/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	67	G4	4	360
25	25	149/2	149/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	354
25	25	149/2	149/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	360
26	26	75	75	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-3	39	Eb2	2	377
26	26	75	75	1.5	0	0	3/4	1	1	3/8		1/4	3/2		-2	70	Bb4	4	368
26	26	226/3	226/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	378
26	26	226/3	226/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-2	58	Bb3	3	378
26	26	226/3	226/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	372
26	26	226/3	226/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	372
26	26	226/3	226/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-2	70	Bb4	4	372
26	26	227/3	227/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	379
26	26	227/3	227/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-2	58	Bb3	3	379
26	26	227/3	227/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	63	Eb4	4	373
26	26	227/3	227/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	373
26	26	227/3	227/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-2	70	Bb4	4	373
26	26	76	76	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	380
26	26	76	76	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	380
26	26	76	76	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	374
26	26	76	76	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	374
26	26	76	76	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	374
26	26	153/2	153/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	381
26	26	153/2	153/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	381
26	26	153/2	153/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	375
26	26	153/2	153/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	375
26	26	153/2	153/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	369
26	26	153/2	153/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	375
26	26	77	77	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-6	42	Gb2	2	382
26	26	77	77	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	370
26	26	155/2	155/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-5	49	Db3	3	383
26	26	155/2	155/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	383
26	26	155/2	155/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	376
26	26	155/2	155/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	376
26	26	155/2	155/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	371
26	26	155/2	155/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	376
27	27	78	78	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-5	37	Db2	2	393
27	27	78	78	1.0	0	0	3/4	1	1	1/4		1/4	1		-5	73	Db5	5	384
27	27	235/3	235/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-5	49	Db3	3	394
27	27	235/3	235/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	394
27	27	235/3	235/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	387
27	27	235/3	235/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	387
27	27	235/3	235/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-5	73	Db5	5	387
27	27	236/3	236/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-5	49	Db3	3	395
27	27	236/3	236/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	395
27	27	236/3	236/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	388
27	27	236/3	236/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	388
27	27	236/3	236/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-5	73	Db5	5	388
27	27	79	79	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-5	49	Db3	3	396
27	27	79	79	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	396
27	27	79	79	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	389
